TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Coordinates,TransactionDay,Hour,DayOfWeek,Weekend,Month,TimeSinceLastTx,AccountTxCount,AccountAvgAmount,AccountStdAmount,TxToAccountAvgRatio,Amount_to_AvgByType_Ratio,DeviceTxCount,AccountAvgTimeBetweenTx,TimeSinceLastTxRatio,AccountTxVelocity,PrevLocation,PrevLocationCoordinates,DistanceFromLastTx,Velocity,UnrealisticVelocity,AccountDeviceCount,DeviceRarity,AccountModalHour,HourDeviation,Anomaly
TX001461,AC00068,377.97,2023-11-17 16:50:08,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,2023-07-04 16:30:15,"(25.7741728, -80.19362)",2023-11-17,16,4,0,11,3264.331388888889,4,660.4975,398.896644623224,0.5722504627193896,1.2812922193759666,7,-10137.709652777778,0.8348383588367906,0.026143205459572737,Memphis,"(35.1460249, -90.0517638)",1403.9848960544464,0.43009863236762286,0,4,0.14285714285714285,16,0,0
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,2023-11-17 16:50:08,"(39.9622601, -83.0007065)",2023-11-22,16,2,0,11,119.39194444444445,4,660.4975,398.896644623224,1.5824738170848491,3.5432236779007535,3,-10137.709652777778,0.8230556185442364,0.026143205459572737,Miami,"(25.7741728, -80.19362)",1595.0529226607498,13.35969164746544,0,4,0.3333333333333333,16,0,0
TX002503,AC00069,603.54,2023-04-21 16:22:38,Debit,Albuquerque,D000321,112.86.148.212,M029,Online,44,Doctor,26,1,10517.47,,"(35.0841034, -106.650985)",2023-04-21,16,4,0,4,936.2158333333333,7,231.08285714285714,195.24954969766986,2.611790452404209,2.045958954631772,7,-10780.851746031747,1.25256878133992,0.02822064494159171,,,0.0,0.0,0,7,0.14285714285714285,16,0,0
TX000008,AC00069,171.42,2023-05-08 17:47:59,Credit,Indianapolis,D000500,92.214.76.157,M020,Branch,67,Retired,291,1,2796.24,2023-04-21 16:22:38,"(39.7683331, -86.1583502)",2023-05-08,17,0,0,5,409.4225,7,231.08285714285714,195.24954969766986,0.7418118423818296,0.5592803874398544,2,-10780.851746031747,1.2145962611017305,0.02822064494159171,Albuquerque,"(35.0841034, -106.650985)",1882.0822420780783,4.596908194273358,0,7,0.5,16,1,0
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,2023-05-08 17:47:59,"(32.7762719, -96.7968559)",2023-05-22,16,0,0,5,335.1586111111111,7,231.08285714285714,195.24954969766986,0.03812485317573165,0.029865292093822965,3,-10780.851746031747,1.1835060047527535,0.02822064494159171,Indianapolis,"(39.7683331, -86.1583502)",1229.5625290780417,3.6685880049861406,0,7,0.3333333333333333,16,0,0
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,2023-05-22 16:57:30,"(35.4729886, -97.5170536)",2023-06-22,17,3,0,6,744.5088888888889,7,231.08285714285714,195.24954969766986,1.2086573770694495,0.9468077277871457,7,-10780.851746031747,1.1144439496093057,0.02822064494159171,Dallas,"(32.7762719, -96.7968559)",306.4185415650084,0.4115708147574901,0,7,0.14285714285714285,16,1,0
TX000373,AC00069,157.37,2023-11-15 16:54:44,Credit,Dallas,D000001,66.23.166.248,M014,Branch,42,Doctor,289,1,13964.31,2023-06-22 17:28:02,"(32.7762719, -96.7968559)",2023-11-15,16,2,0,11,3503.445,7,231.08285714285714,195.24954969766986,0.6810111400981714,0.5134404070202421,4,-10780.851746031747,0.7894796235288768,0.02822064494159171,Oklahoma City,"(35.4729886, -97.5170536)",306.4185415650084,0.08746204210511832,0,7,0.25,16,0,0
TX002417,AC00069,315.13,2023-12-05 16:04:34,Debit,Omaha,D000171,107.248.120.12,M045,Branch,30,Engineer,143,1,6570.94,2023-11-15 16:54:44,"(41.2587459, -95.9383758)",2023-12-05,16,1,0,12,479.1638888888889,7,231.08285714285714,195.24954969766986,1.3637099865230777,1.0682689554513543,3,-10780.851746031747,0.7450289251816632,0.02822064494159171,Dallas,"(32.7762719, -96.7968559)",944.4522360751389,1.971038066385,0,7,0.3333333333333333,16,0,0
TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,2023-12-05 16:04:34,"(38.5810606, -121.493895)",2023-12-25,17,0,0,12,481.38972222222225,7,231.08285714285714,195.24954969766986,0.35489434834753153,0.2675684551040863,2,-10780.851746031747,0.70037645448575,0.02822064494159171,Omaha,"(41.2587459, -95.9383758)",2196.8848016831207,4.5636209845128315,0,7,0.5,16,1,0
TX002481,AC00070,99.98,2023-03-30 16:52:05,Credit,Washington,D000269,22.196.202.183,M093,Online,73,Retired,152,1,3037.97,,"(38.8950368, -77.0365427)",2023-03-30,16,3,0,3,936.2158333333333,8,236.48375000000001,275.157989367018,0.4227774635677927,0.32619795319237344,6,-12093.004965277778,1.1602794375994618,0.03508321350460086,,,0.0,0.0,0,8,0.16666666666666666,16,0,0
TX001297,AC00070,93.22,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,2023-03-30 16:52:05,"(35.2272086, -80.8430827)",2023-04-07,17,4,0,4,192.325,8,236.48375000000001,275.157989367018,0.3941919899358835,0.31600936764882825,4,-12093.004965277778,1.1443779584204818,0.03508321350460086,Washington,"(38.8950368, -77.0365427)",529.3287306469063,2.7522473854128213,0,8,0.25,16,1,0
TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2023-04-07 17:11:35,"(35.2272086, -80.8430827)",2023-04-25,16,1,0,4,431.20666666666665,8,236.48375000000001,275.157989367018,0.13189066902059868,0.10573194783272852,5,-12093.004965277778,1.1087202463690105,0.03508321350460086,Charlotte,"(35.2272086, -80.8430827)",0.0,0.0,0,8,0.2,16,0,0
TX000004,AC00070,184.5,2023-05-05 16:32:11,Debit,Raleigh,D000187,200.13.225.150,M002,Online,26,Student,25,1,8569.06,2023-04-25 16:23:59,"(35.7803977, -78.6390989)",2023-05-05,16,4,0,5,240.13666666666666,8,236.48375000000001,275.157989367018,0.7801804563738522,0.6254422691612187,6,-12093.004965277778,1.0888621410133783,0.03508321350460086,Charlotte,"(35.2272086, -80.8430827)",209.15847834029307,0.8709940478876411,0,8,0.16666666666666666,16,0,0
TX001255,AC00070,142.19,2023-06-15 18:28:50,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,524.46,2023-05-05 16:32:11,"(29.7589382, -95.3676974)",2023-06-15,18,3,0,6,985.9441666666667,8,236.48375000000001,275.157989367018,0.601267528952835,0.4820142886289089,4,-12093.004965277778,1.0073328921672904,0.03508321350460086,Raleigh,"(35.7803977, -78.6390989)",1700.7137013288223,1.7249576942282514,0,8,0.25,16,2,0
TX000219,AC00070,890.24,2023-07-07 18:03:43,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,2023-06-15 18:28:50,"(36.171697, -115.1463536)",2023-07-07,18,4,0,7,527.5813888888889,8,236.48375000000001,275.157989367018,3.7644869890637302,2.904525563612508,2,-12093.004965277778,0.9637028715834498,0.03508321350460086,Houston,"(29.7589382, -95.3676974)",1976.5537883613808,3.746436253348198,0,8,0.5,16,2,0
TX001004,AC00070,156.58,2023-09-18 16:03:10,Debit,Portland,D000079,48.31.196.24,M083,Branch,24,Student,160,1,8981.61,2023-07-07 18:03:43,"(45.5202471, -122.674194)",2023-09-18,16,0,0,9,1749.9908333333333,8,236.48375000000001,275.157989367018,0.6621173759296358,0.5307953956924858,6,-12093.004965277778,0.8189947894665449,0.03508321350460086,Las Vegas,"(36.171697, -115.1463536)",1215.584278742503,0.6946228294260629,0,8,0.16666666666666666,16,0,0
TX000443,AC00070,293.97,2023-11-13 17:34:15,Debit,Phoenix,D000444,56.89.80.133,M047,Branch,68,Retired,153,1,7371.85,2023-09-18 16:03:10,"(33.4484367, -112.074141)",2023-11-13,17,0,0,11,1345.5180555555555,8,236.48375000000001,275.157989367018,1.2430875271556714,0.9965380155302086,7,-12093.004965277778,0.7077296633803822,0.03508321350460086,Portland,"(45.5202471, -122.674194)",1617.9195467705888,1.2024501177373226,0,8,0.14285714285714285,16,1,0
TX002360,AC00071,717.36,2023-01-02 17:00:33,Credit,San Diego,D000035,51.196.87.214,M020,Online,22,Student,138,1,514.88,,"(32.7174202, -117.162772)",2023-01-02,17,0,0,1,936.2158333333333,8,506.265,509.07092489301385,1.4169654232467186,2.3404817333674837,5,-12044.871631944445,1.3382584853720436,0.022407178699875973,,,0.0,0.0,0,8,0.2,17,0,0
TX001865,AC00071,156.74,2023-02-24 18:22:31,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,2023-01-02 17:00:33,"(35.4729886, -97.5170536)",2023-02-24,18,4,0,2,1273.3661111111112,8,506.265,509.07092489301385,0.3096007031890413,0.5313377846521921,8,-12044.871631944445,1.232538365084451,0.022407178699875973,San Diego,"(32.7174202, -117.162772)",1835.3408001170274,1.4413288863064404,0,8,0.125,17,1,0
TX001773,AC00071,78.91,2023-03-01 17:07:06,Debit,Sacramento,D000619,141.241.241.128,M063,Online,61,Doctor,157,1,1817.43,2023-02-24 18:22:31,"(38.5810606, -121.493895)",2023-03-01,17,2,0,3,118.74305555555556,8,506.265,509.07092489301385,0.15586698665718546,0.2674994550651044,4,-12044.871631944445,1.2226830411973713,0.022407178699875973,Oklahoma City,"(35.4729886, -97.5170536)",2154.832651940332,18.146867578833643,0,8,0.25,17,0,0
TX000658,AC00071,443.68,2023-04-25 18:58:32,Debit,Tucson,D000400,16.94.155.46,M012,ATM,18,Student,137,1,874.15,2023-03-01 17:07:06,"(32.2228765, -110.974847)",2023-04-25,18,1,0,4,1321.8572222222222,8,506.265,509.07092489301385,0.8763789714872646,1.504044585265309,3,-12044.871631944445,1.1129382481570944,0.022407178699875973,Sacramento,"(38.5810606, -121.493895)",1186.3700732988184,0.8975017542383404,0,8,0.3333333333333333,17,1,0
TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,2023-04-25 18:58:32,"(37.7792588, -122.4193286)",2023-07-24,16,0,0,7,2157.0486111111113,8,506.265,509.07092489301385,0.8593918204892694,1.4748911786811005,4,-12044.871631944445,0.9338549780391063,0.022407178699875973,Tucson,"(32.2228765, -110.974847)",1211.6671659224446,0.5617242921447255,0,8,0.25,17,1,0
TX000686,AC00071,119.3,2023-08-28 16:08:54,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,2023-07-24 16:01:27,"(33.4151005, -111.831455)",2023-08-28,16,0,0,8,840.1241666666666,8,506.265,509.07092489301385,0.23564733884428116,0.4044187680809398,3,-12044.871631944445,0.8641022167620709,0.022407178699875973,San Francisco,"(37.7792588, -122.4193286)",1073.7914584049408,1.2781327128496618,0,8,0.3333333333333333,17,1,0
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2023-08-28 16:08:54,"(32.753177, -97.3327459)",2023-12-04,16,0,0,12,2352.8125,8,506.265,509.07092489301385,0.8914501298726951,1.5299097587812986,2,-12044.871631944445,0.668763157884192,0.022407178699875973,Mesa,"(33.4151005, -111.831455)",1354.5562415139786,0.5757176425220182,0,8,0.5,17,1,0
TX001248,AC00071,1647.74,2023-12-25 17:41:30,Debit,Louisville,D000593,113.137.153.101,M049,ATM,67,Retired,52,1,1483.84,2023-12-04 16:57:39,"(38.2542376, -85.759407)",2023-12-25,17,0,0,12,504.73083333333335,8,506.265,509.07092489301385,3.2546986262135444,5.585724902914398,4,-12044.871631944445,0.6268615075036704,0.022407178699875973,Fort Worth,"(32.753177, -97.3327459)",1213.0930601097411,2.4034407580323833,0,8,0.25,17,0,0
TX000448,AC00072,73.28,2023-03-10 17:33:12,Debit,Boston,D000137,206.84.69.39,M096,Branch,21,Student,21,1,1329.41,,"(42.3554334, -71.060511)",2023-03-10,17,4,0,3,936.2158333333333,4,322.255,295.6188254605357,0.22739755783463406,0.24841414354544233,6,-11534.321527777778,1.258039246757699,0.013938101199084037,,,0.0,0.0,0,4,0.16666666666666666,17,0,0
TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,2023-03-10 17:33:12,"(29.4246002, -98.4951405)",2023-05-22,18,0,0,5,1752.9069444444444,4,322.255,295.6188254605357,1.5556003785821788,1.6355574508435367,6,-11534.321527777778,1.1060620227445588,0.013938101199084037,Boston,"(42.3554334, -71.060511)",2843.6215737035236,1.622230980648994,0,4,0.16666666666666666,17,1,0
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2023-05-22 18:27:37,"(36.8496579, -75.9760751)",2023-07-24,18,0,0,7,1511.685,4,322.255,295.6188254605357,0.21535740329862998,0.23526121127256686,8,-11534.321527777778,0.9750036711088639,0.013938101199084037,San Antonio,"(29.4246002, -98.4951405)",2249.88624271875,1.4883290860130676,0,4,0.125,17,1,0
TX001444,AC00072,645.04,2023-12-22 17:08:55,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,2023-07-24 18:08:43,"(35.1460249, -90.0517638)",2023-12-22,17,4,0,12,3623.0033333333336,4,322.255,295.6188254605357,2.001644660284557,2.186641091055569,7,-11534.321527777778,0.6608950593888782,0.013938101199084037,Virginia Beach,"(36.8496579, -75.9760751)",1281.9368417677288,0.35383254443648066,0,4,0.14285714285714285,17,0,0
TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,,"(38.8950368, -77.0365427)",2023-07-04,16,1,0,7,936.2158333333333,5,366.964,354.48567478813584,0.508496746274839,0.6325611242573627,5,-9812.010055555556,1.1952342294163862,0.032466737001242904,,,0.0,0.0,0,5,0.2,16,0,0
TX001881,AC00073,257.18,2023-07-10 17:00:03,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,2023-07-04 16:27:23,"(34.0536909, -118.242766)",2023-07-10,17,0,0,7,144.54444444444445,5,366.964,354.48567478813584,0.7008316892120208,0.8718224541077628,4,-9812.010055555556,1.1805093894539593,0.032466737001242904,Washington,"(38.8950368, -77.0365427)",3700.1706744216353,25.59866683203415,0,5,0.25,16,1,0
TX002402,AC00073,953.17,2023-10-12 17:39:08,Debit,Raleigh,D000114,115.96.94.156,M024,Online,60,Retired,84,1,3506.11,2023-07-10 17:00:03,"(35.7803977, -78.6390989)",2023-10-12,17,3,0,10,2256.651388888889,5,366.964,354.48567478813584,2.5974482510545993,3.2311805295197766,2,-9812.010055555556,0.9505182313957972,0.032466737001242904,Los Angeles,"(34.0536909, -118.242766)",3599.4140328065732,1.5950236955097996,0,5,0.5,16,1,0
TX001867,AC00073,31.06,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2023-10-12 17:39:08,"(39.100105, -94.5781416)",2023-11-20,16,0,0,11,935.3347222222222,5,366.964,354.48567478813584,0.08464045519451499,0.10529125680296722,3,-9812.010055555556,0.8551903576717015,0.032466737001242904,Raleigh,"(35.7803977, -78.6390989)",1455.7026623844415,1.5563424210142458,0,5,0.3333333333333333,16,0,0
TX001249,AC00073,406.81,2023-12-05 16:32:49,Debit,New York,D000073,207.157.126.125,M016,Online,66,Retired,84,1,1968.36,2023-11-20 16:59:13,"(40.7127281, -74.0060152)",2023-12-05,16,1,0,12,359.56,5,366.964,354.48567478813584,1.1085828582640258,1.3790578293630102,7,-9812.010055555556,0.8185477920621553,0.032466737001242904,Kansas City,"(39.100105, -94.5781416)",1764.142438754917,4.906378719479913,0,5,0.14285714285714285,16,0,0
TX000782,AC00074,101.42,2023-04-25 17:00:15,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,,"(33.7544657, -84.3898151)",2023-04-25,17,1,0,4,936.2158333333333,3,132.36666666666667,133.11583013801678,0.7662049861495844,0.34380680183377127,7,-12207.003703703704,1.0983204617507072,0.021278579956891176,,,0.0,0.0,0,3,0.14285714285714285,17,0,0
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2023-04-25 17:00:15,"(36.7394421, -119.78483)",2023-05-04,17,3,0,5,216.82166666666666,3,132.36666666666667,133.11583013801678,2.1019642407454042,0.9431805016191105,5,-12207.003703703704,1.0805548408609387,0.021278579956891176,Atlanta,"(33.7544657, -84.3898151)",3220.0868862915167,14.851246577655704,0,3,0.2,17,0,0
TX000463,AC00074,17.45,2023-09-13 16:41:19,Debit,Omaha,D000630,28.149.72.129,M059,ATM,18,Student,88,1,1959.52,2023-05-04 17:49:33,"(41.2587459, -95.9383758)",2023-09-13,16,2,0,9,3166.862777777778,3,132.36666666666667,133.11583013801678,0.13183077310501132,0.05915429591795808,4,-12207.003703703704,0.8211246973883543,0.021278579956891176,Fresno,"(36.7394421, -119.78483)",2118.466344629589,0.6689477329258978,0,3,0.25,17,1,0
TX000494,AC00075,223.43,2023-02-08 17:59:42,Debit,Dallas,D000095,198.73.211.114,M091,Branch,77,Retired,178,1,7932.41,,"(32.7762719, -96.7968559)",2023-02-08,17,2,0,2,936.2158333333333,5,218.37400000000002,248.7958364402427,1.0231529394524987,0.757412282919735,5,-11069.170444444444,1.3759084867285147,0.016725826534594587,,,0.0,0.0,0,5,0.2,17,0,0
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,2023-02-08 17:59:42,"(37.7792588, -122.4193286)",2023-06-23,16,4,0,6,3238.695833333333,5,218.37400000000002,248.7958364402427,0.3353421194830886,0.24824464699553414,6,-11069.170444444444,1.083325560660804,0.016725826534594587,Dallas,"(32.7762719, -96.7968559)",2388.0732839232714,0.737356229006905,0,5,0.16666666666666666,17,1,0
TX002386,AC00075,64.12,2023-08-10 17:12:55,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,57,Doctor,222,1,1029.09,2023-06-23 16:41:27,"(39.7683331, -86.1583502)",2023-08-10,17,3,0,8,1152.5244444444445,5,218.37400000000002,248.7958364402427,0.29362469891104254,0.20919996758046594,5,-11069.170444444444,0.9792012517971086,0.016725826534594587,San Francisco,"(37.7792588, -122.4193286)",3137.350918935399,2.7221532800498878,0,5,0.2,17,0,0
TX000103,AC00075,83.24,2023-10-16 18:35:11,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,2023-08-10 17:12:55,"(32.753177, -97.3327459)",2023-10-16,18,0,0,10,1609.371111111111,5,218.37400000000002,248.7958364402427,0.381180909815271,0.2715814925358388,1,-11069.170444444444,0.8338108775671175,0.016725826534594587,Indianapolis,"(39.7683331, -86.1583502)",1268.8371226159368,0.7884050642209347,0,5,1.0,17,1,0
TX001009,AC00075,647.85,2023-12-04 16:31:42,Debit,Omaha,D000574,97.106.5.76,M034,Branch,36,Doctor,121,1,13779.97,2023-10-16 18:35:11,"(41.2587459, -95.9383758)",2023-12-04,16,0,0,12,1173.9419444444445,5,218.37400000000002,248.7958364402427,2.9666993323380986,2.1961667971604095,7,-11069.170444444444,0.7277538232464554,0.016725826534594587,Fort Worth,"(32.753177, -97.3327459)",952.0170056544085,0.8109567932238309,0,5,0.14285714285714285,17,1,0
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,,"(36.171697, -115.1463536)",2023-01-06,17,4,0,1,936.2158333333333,7,237.14857142857144,172.05355158870077,0.7467048986771403,0.6002889811548434,4,-12995.357817460317,1.2329731254430212,0.02000135657348982,,,0.0,0.0,0,7,0.25,16,1,0
TX000909,AC00076,366.43,2023-01-30 16:38:59,Credit,Portland,D000069,40.244.94.218,M080,Online,21,Student,92,1,1560.45,2023-01-06 17:16:44,"(45.5202471, -122.674194)",2023-01-30,16,0,0,1,575.3708333333333,7,237.14857142857144,172.05355158870077,1.5451495144695309,1.1955262651358411,5,-12995.357817460317,1.188694536181093,0.02000135657348982,Las Vegas,"(36.171697, -115.1463536)",1215.584278742503,2.112693406801289,0,7,0.2,16,0,0
TX002351,AC00076,61.66,2023-02-10 16:34:00,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,26,Student,86,1,5705.4,2023-01-30 16:38:59,"(38.5810606, -121.493895)",2023-02-10,16,4,0,2,263.9169444444444,7,237.14857142857144,172.05355158870077,0.26000578299318083,0.2090231453467791,2,-12995.357817460317,1.168382346984424,0.02000135657348982,Portland,"(45.5202471, -122.674194)",776.908903355181,2.9437517217353246,0,7,0.5,16,0,0
TX001770,AC00076,168.99,2023-05-01 18:38:15,Debit,Baltimore,D000221,160.74.183.38,M078,ATM,18,Student,203,1,1523.57,2023-02-10 16:34:00,"(39.2908816, -76.610759)",2023-05-01,18,0,0,5,1922.0708333333334,7,237.14857142857144,172.05355158870077,0.7125912628611358,0.5728644393796984,6,-12995.357817460317,1.0204820544938367,0.02000135657348982,Sacramento,"(38.5810606, -121.493895)",3851.62125943422,2.0038903815340685,0,7,0.16666666666666666,16,2,0
TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,2023-05-01 18:38:15,"(39.9622601, -83.0007065)",2023-07-04,18,1,0,7,1536.295,7,237.14857142857144,172.05355158870077,0.1935495530228187,0.15559783281571782,3,-12995.357817460317,0.9022603941626689,0.02000135657348982,Baltimore,"(39.2908816, -76.610759)",553.5396319815475,0.3603079302305984,0,7,0.3333333333333333,16,2,0
TX000831,AC00076,324.04,2023-07-05 16:49:05,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,2023-07-04 18:55:57,"(36.8496579, -75.9760751)",2023-07-05,16,2,0,7,21.885555555555555,7,237.14857142857144,172.05355158870077,1.3664008096190454,1.0984732406449937,4,-12995.357817460317,0.9005767587636461,0.02000135657348982,Columbus,"(39.9622601, -83.0007065)",703.8478941544008,32.15891565796154,0,7,0.25,16,0,0
TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,2023-07-05 16:49:05,"(37.7792588, -122.4193286)",2023-12-22,16,4,0,12,4079.891111111111,7,237.14857142857144,172.05355158870077,2.175598178357148,1.7490009991926245,5,-12995.357817460317,0.5866307839713105,0.02000135657348982,Virginia Beach,"(36.8496579, -75.9760751)",4075.01931031597,0.99880565449712,0,7,0.2,16,0,0
TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,,"(38.2542376, -85.759407)",2023-04-04,16,1,0,4,936.2158333333333,6,292.72,245.83113529412827,1.5185843126537304,1.5068921273037665,4,-11943.194953703705,1.1648410150936293,0.02352706888212022,,,0.0,0.0,0,6,0.25,16,0,0
